customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
SXL90IHD1Y,Male,1,Yes,Yes,27,No,No,No,No,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,23.37,630.99,No
SSZ0M1UQMX,Female,0,Yes,No,71,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),90.59,6431.89,No
F9ZRZE91UO,Female,0,Yes,Yes,56,No,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,60.76,3402.56,Yes
NRKEOYNPTI,Female,0,No,Yes,5,No,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.95,359.75,No
0GGQAKZ55P,Female,1,No,No,57,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,93.27,5316.39,No
2DYK8ADDP2,Female,1,Yes,Yes,66,No,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),32.02,2113.32,No
2H1GVP3FAP,Male,1,No,No,54,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,92.45,4992.3,No
W5COR15M6C,Female,0,No,No,47,No,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,36.18,1700.46,Yes
RWS6B7PSRM,Male,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,109.62,3507.84,No
K180BQUNU4,Male,1,Yes,Yes,6,Yes,No,No,No,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),23.94,143.64,Yes
9AXR4V4F7E,Male,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),54.73,164.19,Yes
TEIWBOPF7X,Male,1,Yes,No,58,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),110.25,6394.5,No
WFXQRXOW62,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,61.55,2831.3,Yes
A6UZSOIU1J,Female,0,Yes,No,5,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),99.41,497.05,No
TWSNC36TZE,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),35.43,2550.96,No
J83TOJDJ9P,Male,1,No,No,9,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,111.6,1004.4,No
5T2VMDRARO,Male,1,Yes,Yes,19,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),73.99,1405.81,Yes
CJA7D5GCBA,Female,1,Yes,No,39,No,Yes,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.06,4487.34,Yes
L8ZF7GEZLP,Female,1,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,23.37,654.36,No
FWZOZRD5KR,Female,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,58.62,1113.78,No
K3SVTUXGT9,Male,1,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,38.33,1648.19,No
WYZI200CPT,Male,0,No,Yes,9,No,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,96.03,864.27,No
CCWNEDI7XD,Female,1,No,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),98.99,2771.72,No
XWN1UBLD4H,Female,1,No,No,71,No,No,No,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),96.73,6867.83,Yes
AH58G5BT8S,Female,1,Yes,Yes,64,No,No phone service,No,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),25.56,1635.84,Yes
65UYJKX5MV,Female,1,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,117.62,7527.68,Yes
JI8SVRI7NR,Female,0,Yes,No,54,No,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,48.83,2636.82,Yes
ODHTU2UBTF,Male,0,No,No,32,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,65.81,2105.92,No
QQ9X9ZOK5L,Male,1,No,No,60,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,100.49,6029.4,Yes
4VHPRMKSS4,Male,1,Yes,Yes,67,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,69.42,4651.14,Yes
2R1O8AJ9RS,Male,0,No,No,24,No,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.61,1358.64,Yes
WXVWMDZN31,Male,1,Yes,Yes,4,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,55.34,221.36,No
YBM9284A30,Male,0,Yes,Yes,29,No,No,No,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),43.46,1260.34,Yes
Z3YP0JQXBJ,Female,0,No,No,10,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),82.71,827.1,No
P28EXV8CEW,Female,1,Yes,No,27,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,50.76,1370.52,No
KEMESTW7FD,Female,1,No,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,80.16,3927.84,No
IY62HCEV1V,Female,0,No,Yes,20,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),18.52,370.4,No
L33U760NO9,Female,1,Yes,Yes,7,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),79.89,559.23,Yes
A5G2744ZA9,Male,0,Yes,No,13,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,72.47,942.11,Yes
DV9SCD186T,Male,0,No,No,40,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.61,3384.4,No
YLHZE8NS2E,Male,0,Yes,No,19,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.91,1518.29,No
MIHV1K0FR9,Male,1,Yes,No,41,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,71.73,2940.93,No
CRTKNLNNCM,Male,1,Yes,No,12,No,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,70.25,843.0,Yes
POF5MVUI91,Female,1,No,Yes,62,No,No,DSL,No,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,111.31,6901.22,Yes
O21R0RV4JO,Female,0,No,Yes,13,No,No,No,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,54.77,712.01,No
LNE9YRHML4,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2768.85,Yes
9VPE394L6G,Female,1,No,Yes,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),104.04,3329.28,No
O3A9GPGUHS,Male,1,No,Yes,5,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,111.64,558.2,Yes
JT9U817Z8C,Female,1,Yes,Yes,21,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,79.96,1679.16,Yes
7464F5NL9G,Female,1,Yes,No,34,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),68.86,2341.24,No
VWA0783310,Female,1,No,No,54,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),82.59,4459.86,Yes
YD1CLN4WRJ,Male,0,No,No,4,No,No phone service,No,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),59.83,239.32,Yes
9UOB2GKVRC,Female,0,No,Yes,45,No,No phone service,No,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,21.94,987.3,Yes
LC8PMDWIKH,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,76.09,3576.23,Yes
O8F270USRF,Male,0,Yes,No,16,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),64.78,1036.48,No
P16VU5S3HQ,Female,1,Yes,Yes,46,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.08,1935.68,Yes
WMO3964Q7T,Male,1,Yes,Yes,22,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),116.47,2562.34,No
CEQZG3GSVG,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),64.46,3545.3,Yes
7962R8T6LY,Female,1,No,Yes,62,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),114.41,7093.42,Yes
DSJMURUQS0,Female,0,Yes,Yes,49,No,No phone service,No,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),77.33,3789.17,No
V5JSKD8ONV,Female,1,Yes,No,35,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,45.3,1585.5,No
J8OXLSSSVI,Male,0,Yes,Yes,51,No,No,No,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),101.67,5185.17,Yes
7T6VYVDOWU,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,49.56,1932.84,Yes
PZAYGV3VNK,Male,0,Yes,Yes,6,No,Yes,No,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,84.25,505.5,Yes
WZKJ2831RK,Male,0,No,Yes,70,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),108.36,7585.2,Yes
SHBW75Y5IK,Female,0,Yes,Yes,5,Yes,No,No,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,67.3,336.5,Yes
PIOP7ZMPWH,Male,1,No,Yes,66,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),47.41,3129.06,Yes
LS1YT8S1KD,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.84,2416.48,No
QMX5JBZK3D,Male,1,No,Yes,37,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),18.89,698.93,Yes
TUEBHI2ST5,Female,0,No,Yes,18,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),32.52,585.36,No
XRMOKL5ADO,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,54.36,2881.08,No
9JC304AHD5,Male,0,No,Yes,11,No,No phone service,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,35.35,388.85,Yes
W53JQH6OCP,Female,1,Yes,Yes,10,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.14,981.4,Yes
NTX2EWXGBC,Male,1,No,No,56,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),92.14,5159.84,Yes
2ZCAJTS8VL,Male,0,Yes,Yes,31,No,No,No,No,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,46.09,1428.79,Yes
IIN3BQP9O8,Female,1,No,No,23,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.21,924.83,Yes
FU9C8VJZWN,Male,1,No,Yes,68,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,93.18,6336.24,Yes
MTI2UF7FDP,Female,0,No,No,63,No,No,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),64.44,4059.72,No
HQU49MY1ER,Male,0,No,Yes,35,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),66.11,2313.85,No
819K15EZ4U,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.3,3388.5,Yes
650E52YLLQ,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),96.54,3861.6,No
D9O5A9V123,Female,0,Yes,Yes,58,No,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,31.53,1828.74,Yes
0DAX3YA3S1,Male,1,Yes,No,18,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.03,1872.54,Yes
XV9B3NMNEO,Male,1,Yes,No,4,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,74.95,299.8,Yes
AZP8OA5YDI,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.89,4300.51,Yes
LIIVGVDY2K,Female,0,No,Yes,27,Yes,No,No,Yes,No,No internet service,Yes,No,No,Two year,Yes,Mailed check,88.14,2379.78,No
A26B5OY0MC,Female,1,Yes,Yes,37,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.62,1576.94,No
786KGKAWWI,Female,0,Yes,No,21,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),99.33,2085.93,No
I6PNMTYRZF,Male,1,No,Yes,70,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,72.92,5104.4,No
UFYYMOPEXW,Male,0,No,Yes,19,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),108.0,2052.0,No
04CNADYWO2,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.61,995.93,No
YI6VB3S09E,Female,0,Yes,No,52,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,28.58,1486.16,Yes
XTXVMSUJW1,Male,0,No,No,41,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),19.86,814.26,No
UFW0YRFTP0,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.81,851.73,No
IJVZR9YASP,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,78.83,1655.43,Yes
Z6Z6AK580E,Female,0,No,No,27,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,25.59,690.93,Yes
Q4VSPXTWCL,Female,0,Yes,Yes,41,No,No,DSL,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),63.04,2584.64,No
Y3N2TY05LA,Male,0,No,Yes,57,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),105.21,5996.97,Yes
UPKYSONY5N,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),112.19,4151.03,No
8DCINBJRNG,Male,1,Yes,Yes,65,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),69.35,4507.75,No
AU23TCKO2N,Male,0,Yes,No,52,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),56.54,2940.08,Yes
A764TLGICX,Female,0,No,Yes,51,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,22.14,1129.14,No
C4OE5IXQ9B,Male,1,No,No,50,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.12,1406.0,Yes
O47WGC8CCP,Female,1,No,No,52,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,100.69,5235.88,No
IRKJZIBVU9,Male,1,No,Yes,40,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.45,3338.0,No
AF5398EP7D,Male,1,No,No,52,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),98.54,5124.08,Yes
EH6P38QFFE,Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,35.62,391.82,No
LFTRENNM0M,Female,1,Yes,Yes,13,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,53.94,701.22,No
8QEAIPT87L,Male,0,No,No,52,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),100.06,5203.12,Yes
I6ZL2CWIT8,Male,1,No,No,34,No,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),111.46,3789.64,No
N1DAMPA7YN,Female,1,Yes,No,47,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,52.26,2456.22,No
F9U2XC283N,Male,1,No,Yes,52,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,80.26,4173.52,Yes
JFE2KWODOO,Female,1,No,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),58.39,1810.09,No
89FU30IGW9,Female,1,Yes,Yes,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,59.79,59.79,Yes
4M4GKPNAXS,Female,0,Yes,Yes,43,Yes,No phone service,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,58.66,2522.38,Yes
E39HVPRQVA,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),96.34,867.06,Yes
YWQSRS2Z4Z,Female,0,No,Yes,18,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),118.19,2127.42,Yes
HQQFDFSTJB,Male,1,Yes,No,17,No,No phone service,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.89,423.13,Yes
R80AR6BOPS,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,24.27,1262.04,Yes
Q7MOLNRGEM,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,28.72,804.16,No
ALCZID2JKY,Female,0,No,Yes,39,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),31.04,1210.56,Yes
WAWFCCERGH,Female,0,Yes,No,58,Yes,No,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.38,4546.04,No
10HDR60SSM,Female,1,Yes,Yes,62,No,No,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,77.38,4797.56,No
K8BBE4CWJ9,Female,1,No,No,13,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,94.09,1223.17,Yes
WDN0AOPL1M,Male,0,No,Yes,13,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.02,364.26,No
3SU98AHATH,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),31.5,1638.0,No
00HHHSZS6V,Female,0,Yes,Yes,39,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,61.1,2382.9,No
2EC2IDEXSF,Male,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),34.84,2438.8,Yes
E655Q91TN2,Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),48.82,1171.68,Yes
5URK419AV3,Male,0,No,No,38,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.88,1629.44,Yes
